Date of Encashment,Name of the Political Party,Denomination
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),100000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/12/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/12/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),10000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),10000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,SHIVSENA (POLITICAL PARTY),1000000
4/12/2019,TELUGU DESAM PARTY (TDP),1000000
4/12/2019,TELUGU DESAM PARTY (TDP),1000000
4/12/2019,TELUGU DESAM PARTY (TDP),1000000
4/12/2019,YSR CONGRESS PARTY (YCP),10000000
4/12/2019,YSR CONGRESS PARTY (YCP),10000000
4/12/2019,YSR CONGRESS PARTY (YCP),100000
4/12/2019,YSR CONGRESS PARTY (YCP),1000000
4/12/2019,YSR CONGRESS PARTY (YCP),100000
4/12/2019,YSR CONGRESS PARTY (YCP),10000000
4/12/2019,YSR CONGRESS PARTY (YCP),100000
4/12/2019,YSR CONGRESS PARTY (YCP),10000000
4/12/2019,YSR CONGRESS PARTY (YCP),10000000
4/12/2019,YSR CONGRESS PARTY (YCP),10000000
4/12/2019,YSR CONGRESS PARTY (YCP),100000
4/12/2019,YSR CONGRESS PARTY (YCP),1000000
4/12/2019,YSR CONGRESS PARTY (YCP),100000
4/15/2019,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM (AIADMK),100000
4/15/2019,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM (AIADMK),100000
4/15/2019,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM (AIADMK),100000
4/15/2019,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM (AIADMK),100000
4/15/2019,ALL INDIA ANNA DRAVIDA MUNNETRA KAZHAGAM (AIADMK),100000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),100000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),100000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),100000
4/15/2019,BHARTIYA JANTA PARTY (BJP),100000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),100000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/15/2019,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
4/15/2019,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
4/15/2019,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
4/15/2019,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
4/15/2019,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
4/15/2019,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
4/15/2019,DRAVIDA MUNNETRA KAZHAGAM (DMK),10000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,JANATA DAL ( JDS ),1000000
4/15/2019,NATIONALIST CONGRESS PARTY,1000000
4/15/2019,NATIONALIST CONGRESS PARTY,1000000
4/15/2019,NATIONALIST CONGRESS PARTY,1000000
4/15/2019,NATIONALIST CONGRESS PARTY,1000000
4/15/2019,NATIONALIST CONGRESS PARTY,1000000
4/15/2019,NATIONALIST CONGRESS PARTY,1000000
4/15/2019,NATIONALIST CONGRESS PARTY,1000000
4/15/2019,NATIONALIST CONGRESS PARTY,1000000
4/15/2019,NATIONALIST CONGRESS PARTY,1000000
4/15/2019,NATIONALIST CONGRESS PARTY,1000000
4/15/2019,NATIONALIST CONGRESS PARTY,1000000
4/15/2019,NATIONALIST CONGRESS PARTY,1000000
4/15/2019,NATIONALIST CONGRESS PARTY,1000000
4/15/2019,NATIONALIST CONGRESS PARTY,1000000
4/15/2019,NATIONALIST CONGRESS PARTY,1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),100000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),100000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),100000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),100000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),100000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),10000000
4/15/2019,INDIAN NATIONAL CONGRESS (INC),1000000
4/15/2019,SHIVSENA (POLITICAL PARTY),10000000
4/15/2019,SHIVSENA (POLITICAL PARTY),1000000
4/15/2019,SHIVSENA (POLITICAL PARTY),1000000
4/15/2019,SHIVSENA (POLITICAL PARTY),1000000
4/15/2019,SHIVSENA (POLITICAL PARTY),1000000
4/15/2019,SHIVSENA (POLITICAL PARTY),1000000
4/15/2019,SHIVSENA (POLITICAL PARTY),1000000
4/15/2019,SHIVSENA (POLITICAL PARTY),1000000
4/15/2019,SHIVSENA (POLITICAL PARTY),1000000
4/15/2019,SHIVSENA (POLITICAL PARTY),1000000
4/15/2019,SHIVSENA (POLITICAL PARTY),1000000
4/15/2019,TELUGU DESAM PARTY (TDP),10000000
4/15/2019,TELUGU DESAM PARTY (TDP),10000000
4/15/2019,TELUGU DESAM PARTY (TDP),10000000
4/15/2019,TELUGU DESAM PARTY (TDP),10000000
4/15/2019,TELUGU DESAM PARTY (TDP),10000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),100000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),1000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/16/2019,ALL INDIA TRINAMOOL CONGRESS (TMC),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),100000
4/16/2019,BHARTIYA JANTA PARTY (BJP),100000
4/16/2019,BHARTIYA JANTA PARTY (BJP),100000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),1000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),100000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),10000000
4/16/2019,BHARTIYA JANTA PARTY (BJP),1000000
